query,twitter_name,twitter_id,time,reply,retweet,like,content,cosine_sim,levenshtein_sim,simhash_sim,jaccard_sim,tf,tf_idf
forex market,VintagEducation,@vintageducation,9:08 AM - 28 Mar 2019,0,0,1,"24 Hour Forex Markets - Want Time Freedom?-https://buff.ly/2DuOYPopic.twitter.com/iafw2N2EZo
",0.5,0.8924731182795699,0.8,0.0,0.0,0.0
forex market,JT,@Jay3Savage,6:34 AM - 28 Mar 2019,0,0,0,"Today is my 1st $100+ day in the market! I'm big siced right now! #forex pic.twitter.com/3taE76vFNT
",0.5,0.92,1.0,0.0,0.047619047619047616,0.03300700859809263
forex market,GenWealthAnalytics,@MarketTrend_GWA,5:22 AM - 28 Mar 2019,0,2,2,"#CurrencyTrading Name: #GBPUSD Spot: 1.3115Chart: HourTrend: NegativeSet up: Trendline/Channel/STPotential: Looks good below $1.3110 for $1.3071-$1.3050  #forex #forextrading #forexmarket #forexsignal #Dollar #Rupee #Trump #IndiaWithNaMo #Oil #ModiStrikeFor2019 #NewsAlertpic.twitter.com/5jlTpEdTsL
",0.5,0.9966555183946488,1.1578947368421053,0.0,0.01020408163265306,0.007072930413876992
forex market,Limit Markets,@LimitMarkets,4:51 AM - 28 Mar 2019,0,0,0,"#XAUUSD Safe-haven edged down on Thursday.Follow us for more info on #forexmarket trends. pic.twitter.com/G9G9FiX2Sf
",0.5,0.9145299145299145,1.15,0.0,0.0,0.0
terrorist attack,StanceGrounded,@_SJPeace_,8:06 AM - 28 Mar 2019,0,0,0,"Update from Waseem Al Sati, the father who was shot multiple times along with his daughter in the New Zealand Mosque terrorist attack. ""Don't forget us from your prayers. And we are all one guys. We always will be.""Retweet  pic.twitter.com/Wf5wEqmzfT
",0.5527046276694729,0.9362549800796812,1.55,0.025,0.02040816326530612,0.014145860827753985
terrorist attack,Lisayahhh  #KILLTHISLOVE ,@poorkiddoblink,6:22 AM - 28 Mar 2019,0,3,11,"TERRORIST ATTACK TERRORIST ATTACKMY HEART HAS BEEN SNATCHED pic.twitter.com/bpjZxDftnO
",0.5,0.9885057471264368,1.2,0.0,0.0,0.0
terrorist attack,Kensington Palace,@KensingtonRoyal,9:27 AM - 28 Mar 2019,0,0,0,"Imam Mohamed Mahmoud was today awarded an OBE for services to the community by The Duke of Cambridge, following his heroic actions during the terrorist attack targeting Muslim worshippers at Finsbury Park in 2017. pic.twitter.com/qhM8gwDsVS
",0.6162476387438193,0.995850622406639,1.368421052631579,0.058823529411764705,0.027777777777777776,0.01925408834888737
terrorist attack,Kensington Palace,@KensingtonRoyal,2:05 PM - 27 Mar 2019,0,0,0,"The Duke of Cambridge will visit New Zealand on behalf of The Queen to honour the victims of the Christchurch mosques terrorist attack.The visit in late April will be made at the request of the Prime Minister of New Zealand. pic.twitter.com/rFPlDo8dmJ
",0.5392837100659194,1.0317460317460319,1.105263157894737,0.03225806451612903,0.011904761904761904,0.008251752149523157
terrorist attack,ITV News,@itvnews,9:58 AM - 28 Mar 2019,2,13,33,"Imam Mahmoud protected far-right attacker Darren Osborne from being hurt after the Finsbury Park mosque terrorist attack https://www.itv.com/news/2019-03-28/mohammed-mahmoud-obe-award-finsbury-park-mosque-attack-heroic-response-prince-william/…pic.twitter.com/FRrKjzdhcY
",0.6666666666666666,1.0,1.0,0.1111111111111111,0.05,0.03465735902799726
terrorist attack,Nicolás Maduro,@maduro_en,6:41 AM - 28 Mar 2019,1,12,14,"RT @jorgerpsuv: In this intense effort to recover the National Electric System, which suffered the most serious terrorist attack in the history of Venezuela, the Bolivarian Government decided to suspend work and school activities this Thursday, [...] http://t.peq.cc/ie7o
",0.5962250448649377,0.9411764705882353,1.0,0.06060606060606061,0.02127659574468085,0.014747812352339261
terrorist attack,al whit,@soitiz,9:14 AM - 27 Mar 2019,0,2,2,"New Zealand Terrorist Attack: The #Israel Connection - https://www.mintpressnews.com/?p=256632 via @MintPressNews #Palestine #Christchurch #NZpic.twitter.com/v3jripszU2
",0.5,0.9171597633136095,1.263157894736842,0.0,0.0,0.0
terrorist attack,Nicolás Maduro,@maduro_en,6:49 AM - 28 Mar 2019,0,10,14,"RT @PresidencialVen | “It has been a brutal terrorist attack with a rifle, a vital place for the distribution of the National Electric System was burned”, emphasized the Head of State @NicolasMaduro
",0.6042572070285374,0.9195979899497487,1.5263157894736843,0.07407407407407407,0.02631578947368421,0.018240715277893296
terrorist attack,Scott Morrison,@ScottMorrisonMP,11:48 PM - 25 Mar 2019,159,56,313,"It’s completely unacceptable the initial footage of the Christchurch terrorist attack was up online for 69 minutes before it was taken down. That has to change. pic.twitter.com/fynjFQMDzN
",0.6270001270001905,0.9148936170212766,1.1,0.08,0.03225806451612903,0.022359586469675653
terrorist attack,Nicolás Maduro,@maduro_en,6:57 AM - 28 Mar 2019,2,14,22,"The recent terrorist attack against the Guri’s transmission yard, caused a fire that was quickly confined by workers, firemen and professionals of the #FANB, and we immediately began a process of deep repair and progressive restitution of the service.pic.twitter.com/DM5xPSlPts
",0.5920574617898323,0.9424460431654677,0.7,0.0625,0.022222222222222223,0.015403270679109895
terrorist attack,Mark Ignatius,@mark_ignatius,10:29 AM - 28 Mar 2019,1,0,0,"Where were 100k Christians killed in a Terrorist attack?
",0.5,0.7192982456140351,1.05,0.0,0.05,0.03465735902799726
terrorist attack,Dose,@dose,9:23 AM - 27 Mar 2019,0,14,31,"John Sato told New Zealand media he hasn’t been able to sleep since the Christchurch terrorist attack, so he wanted to take a stand. pic.twitter.com/nMgcyUblhk
",0.5656532164298613,0.9,0.8,0.041666666666666664,0.034482758620689655,0.02390162691586018
terrorist attack,DOAM,@doamuslims,12:25 AM - 27 Mar 2019,9,572,975,"Three year old killed in #Christchurch Terrorist Attack was loved by his Masjid.#NewZealand #Islam pic.twitter.com/Vxu7isx9Hj
",0.5,0.8809523809523809,1.7,0.0,0.0,0.0
terrorist attack,MFATgovtNZ ,@MFATgovtNZ,5:44 PM - 24 Mar 2019,9,20,47,"“The National Remembrance Service provides an opportunity for Cantabrians, New Zealanders and people all around the world to come together as one to honour the victims of the terrorist attack.” Jacinda Ardern. The service will be held in Christchurch on Friday 29 March. pic.twitter.com/W4bxN1Fjam
",0.549029033784546,0.9463087248322147,0.95,0.023809523809523808,0.01020408163265306,0.007072930413876992
terrorist attack,Senator Dick Durbin,@SenatorDurbin,10:29 AM - 28 Mar 2019,19,34,112,"Joined a bipartisan group of Senators on a resolution condemning the white supremacist terrorist attack in New Zealand. The United States Senate stands with our friends from NZ as they fight back against global terror, intolerance, and hatred. pic.twitter.com/OIn74wXOYq
",0.6104315260748465,0.940959409594096,1.4210526315789473,0.05263157894736842,0.023255813953488372,0.0161197018734871
terrorist attack,1 NEWS,@1NewsNZ,2:06 PM - 27 Mar 2019,1,5,7,"Prince William to visit Christchurch to honour terrorist attack victims: https://www.tvnz.co.nz/one-news/new-zealand/prince-william-visit-christchurch-honour-terrorist-attack-victims?variant=tb_v_5…pic.twitter.com/iNRQh68UpZ
",0.696116135138184,0.9288888888888889,1.1,0.2,0.0625,0.04332169878499658
terrorist attack,VOA DEEWA,@voadeewa,4:06 AM - 27 Mar 2019,1,29,53,"A senior female education officer and her security guard were killed Wednesday in Lakki Marwat district in Khyber Pakhtunkhwa, in what officials say was a terrorist attack. Two other people were also injured in the gun attack. There was no immediate claim of responsibility. pic.twitter.com/2BdkjbFmuB
",0.5445435403187374,1.0,0.9473684210526315,0.025,0.030612244897959183,0.021218791241630976
terrorist attack,HH Sheikh Mohammed,@HHShkMohd,9:08 AM - 22 Mar 2019,0,0,0,"New Zealand today fell silent in honour of the mosque attacks' martyrs. Thank you PM @jacindaardern and  New Zealand for your sincere empathy and support that has won the respect of 1.5 billion Muslims after the terrorist attack that shook the Muslim community around the world. pic.twitter.com/9LDvH0ybhD
",0.5800640769025436,0.9771241830065359,0.8947368421052632,0.05128205128205128,0.0196078431372549,0.013591121187449907
terrorist attack,masha gessen,@mashagessen,7:48 PM - 22 Mar 2019,12,134,387,"In which I like this leader. So much Jacinda Ardern Has Rewritten the Script for How a Nation Grieves After a Terrorist Attack https://www.newyorker.com/news/our-columnists/jacinda-ardern-has-rewritten-the-script-for-how-a-nation-grieves-after-a-terrorist-attack…
",0.5,1.0,1.3157894736842106,0.0,0.0,0.0
terrorist attack,Therese,@Th2shay,6:43 PM - 26 Mar 2019,0,2,1,"‘Lone wolf’ myth covers up possible Mossad role in New Zealand terrorist attack http://toshay.blog/2019/03/27/lone-wolf-myth-covers-up-possible-mossad-role-in-new-zealand-terrorist-attack/…pic.twitter.com/OQqlJEXwie
",0.6889822365046137,0.9259259259259259,1.6,0.14285714285714285,0.05555555555555555,0.03850817669777474
brics plus,Raveesh Kumar,@MEAIndia,1:08 AM - 27 Jul 2018,5,126,663,"PM @narendramodi arrives at Sandton International Convention Centre to participate in the BRICS-Africa outreach and the BRICS plus outreach. The 10th BRICS Summit, themed “BRICS In Africa” aims to foster inclusive growth, shared prosperity and the fourth industrial revolution. pic.twitter.com/y6fRzYdwet
",0.549029033784546,1.0,1.2,0.027777777777777776,0.010638297872340425,0.0073739061761696305
brics plus,Raveesh Kumar,@MEAIndia,2:54 AM - 27 Jul 2018,3,77,262,"Bringing BRICS and Africa together! PM @narendramodi speaking at the BRICS Africa Outreach and BRICS Plus Outreach : My government has given top priority to expand our historical efforts for independence, development and peace in Africa. pic.twitter.com/ZfL1mXhniH
",0.5,0.9886792452830189,1.3157894736842106,0.0,0.0,0.0
brics plus,Faith Mabera,@faithkerubo,2:03 AM - 28 Mar 2019,0,0,1,"Ms @SanushaNaidu ,Senior research fellow @IGD_SA raises interesting questions about the role of the IBSA within BRICS, why have BRICS Plus and IBSA?  #BRICS2019 #Brasil
",0.5,0.9881656804733728,1.05,0.0,0.0,0.0
brics plus,arina muresan,@arinamuresan,1:40 AM - 28 Mar 2019,0,4,5,"@prinsloocyril Noting #GlobalGovernance reforms playing out and seen through #BRICSplus and regional outreach @SAIIA_info @IGD_SA @BricsSa @iNIHSS
",0.5,0.9591836734693877,1.05,0.0,0.0,0.0
brics plus,#StartupBRICS,@StartupBRICS,12:41 AM - 28 Mar 2019,0,0,0,"Les start-up africaines ont levé plus d'un milliard de dollars US en 2018 https://w.lpnt.fr/2303142t #International via @LePoint
",0.5857492925712544,0.9302325581395349,1.1,0.05555555555555555,0.023809523809523808,0.016503504299046314
brics plus,Jean-Paul Lovissoukpo,@lovijp2,5:25 AM - 27 Mar 2019,0,0,0,"La capitale économique du Bénin va abriter du 08 au 10 mai 2019, la première édition de Africa BRICS Forum, sous le thème : ? Défis de croissance et de développement économique durable en Afrique ?.Plus de 250 entreprises de l'espace BRICS, 165 de l'esp… https://ift.tt/2Ys8fsa
",0.5,0.9892086330935251,1.5789473684210527,0.0,0.0,0.0
brics plus,Lizzie De,@LizahnDe,3:58 PM - 26 Mar 2019,1,1,3,"Unfortunately yes Kobus as U know 4 million #WhiteMinorities in SA that carries as a country 0.01% of #GlobalGDP plus assets used as collateral 4 loans carried by BRICS and China is of no concern to any #WorldEmpireIn Venezuela 3 million have already fled & they carry #BlackGold
",0.5456435464587638,0.9785714285714285,1.5,0.022727272727272728,0.009433962264150943,0.006539124344905144
brics plus,Jav ,@kumlaude,9:54 AM - 24 Mar 2019,0,0,0,"You are confused again. United Nations members: 193 countries plus two observer states (Commonwealth countries, US and EU are included in the list). Also IMO, OAS, G77, RIO GROUP, CELAC, BRICS and more support argentine claim.
",0.5559016994374948,0.9691629955947136,1.4,0.02857142857142857,0.010416666666666666,0.007220283130832763
brics plus,M,@t_ashmkr,7:03 AM - 24 Mar 2019,0,0,1,"? Elle a pliée deux brics elle marche plus comme avant ? bahahahahhahahaaaaaa
",0.6825741858350554,0.8717948717948718,1.05,0.16666666666666666,0.07692307692307693,0.053319013889226566
brics plus,Mouelhi Chaker,@3c72c3c9aaa6430,2:56 AM - 24 Mar 2019,0,0,0,"Pas très chic, cheikh !Propulsé depuis quelques semaines porte-parole d'une opposition de brics et de brocs, mélange toxique d'islamistes plus ou moins repentis et d'apparatchiks qui découvrent la contestation à... https://www.facebook.com/chaker.mouelhi/posts/2152057848215524…
",0.6195228609334393,0.978494623655914,1.1,0.06896551724137931,0.02702702702702703,0.018733707582701226
brics plus,#StartupBRICS,@StartupBRICS,8:45 AM - 22 Mar 2019,0,1,1,"Parti de Nairobi ce matin, et maintenant au bord du Lac Victoria pour suivre au plus près du terrain des innovateurs de la e-Santé qui agissent dans les petits villages reculées et les zones blanches du Kenya. De l'autre c?té du Lac : l'Ouganda ! pic.twitter.com/qrweI4Phc3
",0.5428746462856272,0.9963503649635036,1.2105263157894737,0.02564102564102564,0.01,0.006931471805599453
brics plus,ALI de Maurétanie Tingitane,@kadourali9,12:41 PM - 21 Mar 2019,1,0,0,"Jair Messias Bolsonaro,président du Brésil (et agent de la CIA),l’un des plus grands pays des Amériques et membre des BRICS.Et,aussi un membre affilié d’une fraternité secrète dont les membres ont occupé ou occupent des postes importants ou sensible au sein de l’?tat profond US.
",0.5449013255066937,1.0,1.263157894736842,0.02564102564102564,0.008333333333333333,0.0057762265046662105
brics plus,CJPFO Dumisa,@FezekileDumisa,11:28 AM - 20 Mar 2019,1,0,0,"Must be nice to be Eskom. We as a nation have vowed to grant them 150 billion over ten years plus BRICS bank has given them an 11 billion Rand loan and these guys still say that it may not be enough #LoadSheddingStage7
",0.5476731294622796,0.9680365296803652,0.85,0.02564102564102564,0.011111111111111112,0.007701635339554948
brics plus,Seed-Ness,@VerBallKind,4:34 AM - 20 Mar 2019,1,0,1,"@RedObservadores ? Le plus grand enjeux des etres de lumière ? http://youtu.be/NJQ-FIokVeI  @ONUinfo @brics_10 @amidelaterre79 @GretaThunberg @amidelaterre @franceinfo @marietouss1 @ChTaubira @Oprah @MBK_Alliance @blackvoices ? Guérir de la souffrance ? http://youtu.be/aBD0hmlW1SM
",0.5527046276694729,1.0,1.4210526315789473,0.03571428571428571,0.010869565217391304,0.007534208484347231
brics plus,camsac,@titsach,1:09 AM - 20 Mar 2019,1,0,0,"Imaginez le pays le plus développé d'Afrique, genre l'Afrique du Sud c'est quand même les BRICS, qui s'approvisionne au Mozambique (où c'est quand même pas la teuf) pour un truc aussi basique et essentiel que l'électricité, c'est f o u
",0.549029033784546,0.9957627118644068,1.0526315789473684,0.027777777777777776,0.011111111111111112,0.007701635339554948
brics plus,"dimiscosta, t? namoral",@amefricanah,2:52 PM - 19 Mar 2019,0,0,0,"vou te chamar no zapson pra falar de BRICS plus
",0.5,0.8541666666666666,1.3,0.0,0.05,0.03465735902799726
brics plus,PresidencyZA,@PresidencyZA,2:26 AM - 25 Jan 2019,6,36,152,"“Through our cooperation on a range of platforms such as BRICS, IBSA, the Indian Ocean Rim Association, the G20, the G77 plus China and the Non-Aligned Movement, we will continue to work together in pursuit of a world free of poverty.” ~ President @CyrilRamaphosa #SAinIndiapic.twitter.com/6kLUPYu6Q1
",0.5438529009653514,1.0,0.9473684210526315,0.025,0.009259259259259259,0.006418029449629123
brics plus,#GrowSouthAfrica,@MYANC,11:08 AM - 14 Dec 2018,11,20,31,"ANC TODAY China - South Africa partnership, Ushering in a New World Order. ANC hosts thoughtful 2nd BRICS Political Parties Plus Dialogue. China South Africa Relations ANC Manifesto Launch will be on the 12th of January in KZN.#ThumaMinapic.twitter.com/asxztEq6L8
",0.5,0.9924242424242424,1.3,0.0,0.0,0.0
brics plus,#GrowSouthAfrica,@MYANC,2:17 AM - 6 Dec 2018,2,13,20,"[IN PICTURES]: BRICS POLITICAL PARTIES PLUS DIALOGUE ? 4-6 DECEMBER 2018 ? TSHWANE, SOUTH AFRICA? CLOSING MEDIA INTERVIEWS pic.twitter.com/3Z2m0hZeN3
",0.5,0.9866666666666667,1.631578947368421,0.0,0.0,0.0
brics plus,Bhubaneswar Kalita,@BKalitaINC,5:20 AM - 4 Dec 2018,4,13,51,"#BRICS POLITICAL PARTIES PLUS DIALOGUE, being held at #Pretoria, South #Africa from 4 - 6th December. I am leading an @INCIndia delegation from India for the prestigious event. #Assampic.twitter.com/sd7Rg1vld3
",0.5,0.9761904761904762,1.2105263157894737,0.0,0.0,0.0
communications satellite,Dr Rita Pal,@dr_rita39,10:43 AM - 28 Mar 2019,0,5,17,"Indeed, I'm stuck in the Himalayas searching for evidence on the #SpaceStrike conducted by India. I found a frying pan that was apparently their own satellite floating in outer space. India had lost communication with it as before https://www.space.com/40181-india-lost-contact-communications-satellite.html… #IndiaSpaceSuperPowerhttps://twitter.com/wiseguy112/status/1111320845908103168…
",0.5533001790889026,1.0,1.2105263157894737,0.02564102564102564,0.01,0.006931471805599453
communications satellite,Arianna Devoir,@DevoirArianna,12:29 AM - 27 Mar 2019,0,0,1,"A moment's silence while we remember India lost communication with its satellites sometime ago https://www.theguardian.com/science/2018/apr/05/spacewatch-india-loses-contact-with-communications-satellite…@Star_Light20  #MissionShakti #incredibleindiahttps://twitter.com/ANI/status/1110803553088667648…
",0.5,0.956953642384106,0.8,0.0,0.0,0.0
communications satellite,China Xinhua News,@XHNews,6:31 AM - 27 Mar 2019,5,30,258,"Maritime monitoring vessel Yuanwang-5 has returned to China after finishing its observation and control task of communications satellite ChinaSat 6C in the Pacific Ocean pic.twitter.com/joRxrz93xr
",0.6414213562373094,0.8781725888324873,1.45,0.08,0.04,0.027725887222397813
communications satellite,Swapnil Potdar,@spswaps,7:59 AM - 28 Mar 2019,0,0,0,"One more missed05-06-2017 ISRO launched its heaviest rocket, Geosynchronous Satellite Launch Vehicle-Mark III (GSLV-Mk III), and placed a communications satellite GSAT-19 in orbit.
",0.6474419561548972,0.8674033149171271,0.85,0.08695652173913043,0.03571428571428571,0.024755256448569473
communications satellite,Adrienne,@Adrienn21146719,8:42 AM - 26 Mar 2019,0,0,0,"SpaceX's Falcon Heavy rocket, which someday may be able to take humans to Mars, will be launching Arabsat 6A commercial communications satellite in early April 2019. Both side mounted boosters of the rocket should be recoverable and reused in other future missions. #2019ES2232
",0.5971285862357264,1.0,0.7,0.05128205128205128,0.02040816326530612,0.014145860827753985
communications satellite,jocelyn,@jocelyn38018964,12:09 PM - 26 Mar 2019,0,0,0,"Falcon Heavy’s Arabsat 6A is a  communications satellite, launching in early April. SpaceX plans to recover both side-mounted boosters and refurbish them to be used in an Air Forfe launch later. This paves the way for reusable rockets in national security missions #2019ES2232
",0.549029033784546,1.0,1.35,0.023809523809523808,0.02040816326530612,0.014145860827753985
communications satellite,Christopher,@intermittal,1:26 PM - 27 Mar 2019,1,0,1,"If it weren't for modern communications & satellite photography, the Israelis would be gassing the Palestinians just like the Nazis in WW2, and Republicans would be cheering them on.
",0.6132277034144595,0.8688524590163934,1.7894736842105263,0.08,0.030303030303030304,0.02100446001696804
communications satellite,Austrian Anarchy,@AustrianAnarchy,6:11 AM - 27 Mar 2019,0,0,0,"Do they think it is all hydro for the same reasons they think Canada launched the first commercial communications satellite, or something?
",0.5668153104781061,0.8273381294964028,1.15,0.05,0.041666666666666664,0.028881132523331052
communications satellite,redball,@redball2,5:39 AM - 27 Mar 2019,0,0,0,"SpaceX: Feb 21 2019 launched its Falcon 9 carrying an Indonesian communications satellite, an Israeli lunar lander, and a US Air Force smallsat ? from Cape Canaveral, Florida https://spacenews.com/spacex-launches-satellites-moon-mission-on-falcon-9/…pic.twitter.com/a0QumLkyvJ
",0.5635000635000953,1.0,1.2105263157894737,0.034482758620689655,0.02857142857142857,0.01980420515885558
communications satellite,Cheryl Amber Dotson,@GODZILLASLAYS65,4:54 PM - 26 Mar 2019,0,0,0,"US Air Force Launches Advanced Military Communications Satellite | Space https://www.space.com/advanced-military-satellite-wgs-10-launch-success.html…
",0.5,0.8410596026490066,1.1,0.0,0.0,0.0
communications satellite,Elon Musk Presents...,@MuskSolutions,5:20 AM - 26 Mar 2019,0,0,0,"Everybody's talking about Really Mean. Real bummer. We can fix this with FOLIC SHINY COMMUNICATIONS SATELLITE using OPEN DATA! So pumped!
",0.5,0.9637681159420289,1.45,0.0,0.0,0.0
communications satellite,Shathvigan Satthiyaseelan,@shathvigan,7:00 PM - 25 Mar 2019,0,0,0,"Last week, the China National Space Administration launched its 300th Long March rocket mission, successfully placing the new communications satellite ChinaSat 6C into orbit. Great to see China is investing more into the space industry! #2019ES2232https://www.space.com/china-launches-300th-long-march-rocket.html…
",0.6042572070285374,1.0,0.85,0.0625,0.023255813953488372,0.0161197018734871
communications satellite,Tina,@earthling2232,5:07 PM - 25 Mar 2019,1,0,0,"1/2 US Air Force officials are closely monitoring and learning from @SpaceX's Falcon Heavy upcoming mission to launch a commercial communications satellite in early April #2019ES2232
",0.6386750490563073,0.8688524590163934,1.5789473684210527,0.07692307692307693,0.034482758620689655,0.02390162691586018
communications satellite,Shathvigan Satthiyaseelan,@shathvigan,1:11 PM - 25 Mar 2019,0,0,1,"Falcon Heavy’s upcoming Arabsat 6A commercial communications satellite launch,  results of that mission are significant for the Air Force as SpaceX plans to recover both side-mounted boosters so they can be reused #2019ES2232https://spacenews.com/falcon-heavys-first-commercial-launch-to-pave-the-way-for-reusable-rockets-in-national-security-missions/…
",0.6212678125181665,1.0,1.3,0.058823529411764705,0.02564102564102564,0.017773004629742187
communications satellite,Linux Message of Day,@linux_motd,11:00 PM - 24 Mar 2019,0,0,0,"Communications satellite used by the military for star wars. #Linux
",0.6118033988749895,0.6617647058823529,1.1666666666666667,0.09090909090909091,0.041666666666666664,0.028881132523331052
communications satellite,Mobile News,@mobilecom,9:10 PM - 24 Mar 2019,0,0,0,"Innovative Communications Satellite Built by Maxar's SSL for PSN Successfully Performing Post-launch Maneuvers - Space Ref http://spaceref.com/news/viewpr.html?pid=53725…
",0.5,0.8713450292397661,0.85,0.0,0.0,0.0
communications satellite,ASA(ALT),@ArmyASAALT,8:01 AM - 22 Mar 2019,0,1,1,"Last Friday, March 15, the @USArmy  and @usairforce launched a rocket carrying the #WGS10, a military communications satellite. Congratulations on a successful launch! Photos (and the rocket) provided by @Unitedlaunch_. | @PEOEISPAOffice #FlashbackFridaypic.twitter.com/i3UnnCYpys
",0.5521286035142687,1.0,1.0,0.03225806451612903,0.02127659574468085,0.014747812352339261
communications satellite,Tina,@earthling2232,4:59 PM - 21 Mar 2019,0,0,0,"China is making great strides in space exploration, launching its 300th Long March rocket last week which placed a communications satellite into orbit #2019ES2232 #SpaceNews
",0.6414213562373094,0.8620689655172413,1.05,0.08,0.03571428571428571,0.024755256448569473
communications satellite,Jeffs Comics,@jeffs_comics,3:29 PM - 21 Mar 2019,1,0,0,"Heres another winner for the Autobots - CosmosHe doesn't transform so much as sit downHis skill is turning himself into the Telstar communications satellite and giving everyone free HBO(I'm kidding HBO....its free Showtime) pic.twitter.com/86nNGIKqcv
",0.6147078669352809,1.0,1.2105263157894737,0.0625,0.024390243902439025,0.016906028794145007
fake news,Adam Serwer,@AdamSerwer,4:06 AM - 28 Mar 2019,0,0,0,"In case it’s not obvious, Trump really likes the Jussie Smollett case because for him and his base it fits into the Trumpian/Fox News narrative that racism against minorities is fake but racism against white people is real.
",0.5510310363079829,0.9732142857142857,1.15,0.029411764705882353,0.011904761904761904,0.008251752149523157
fake news,Donald J. Trump,@realDonaldTrump,4:04 AM - 28 Mar 2019,0,0,0,"Wow, ratings for “Morning Joe,” which were really bad in the first place, just “tanked” with the release of the Mueller Report. Likewise, other shows on MSNBC and CNN have gone down by as much as 50%. Just shows, Fake News never wins!
",0.5,0.9872340425531915,1.2,0.0,0.0,0.0
fake news,G.T. Lem,@gtlem,9:55 AM - 28 Mar 2019,2,18,13,"BREAKING - China launching PROPAGANDA machine #FakeNews in Canada to ensure Justin Trudeau loses 2019 Election watch - #cdnpoli #cdnmedia #elxn43pic.twitter.com/8XkNLoX4On
",0.5,0.9709302325581395,1.2,0.0,0.0,0.0
fake news,Marcel,@mcc292,10:42 AM - 28 Mar 2019,0,0,0,"Fake news!!! Kkkk pic.twitter.com/fd8qNASXmp
",0.5,0.8222222222222222,1.0,0.0,0.07142857142857142,0.049510512897138946
fake news,Global News Network,@FakeGNN19,10:42 AM - 28 Mar 2019,0,0,0,"Read our statement regarding recent updates on the @fakeradiodem raid. #Brynaniapic.twitter.com/ylJXBMVou6
",0.5,0.9345794392523364,1.15,0.0,0.0,0.0
fake news,True Labour,@tedtully,8:31 AM - 28 Mar 2019,0,24,63,"Since when does Rachel Riley & her mates over @sffakenews decide what is fake news?Especially when she often retweets the vile Daily Heil! #boycottrachelriley
",0.5693375245281537,0.9433962264150944,1.55,0.041666666666666664,0.034482758620689655,0.02390162691586018
fake news,Alia Papageorgiou ,@Eurocentrique,10:24 AM - 28 Mar 2019,0,0,1,"#wrapup #pitches #wildcard... I'm getting the impression that people are seeing #fakenews as a problem in the media...! #HACKBELGIUM #media / and some other great ideas pic.twitter.com/eHzZa2Vx2Y
",0.5,0.9642857142857143,1.05,0.0,0.0,0.0
fake news,enoughsenough,@enoughsenough7,7:02 AM - 28 Mar 2019,0,0,4,"I’m sure your pals are doing just fine too Doug!  By the way what’s your #fakenews network costing us????  Hard to believe you can sit there and criticize...
",0.5,0.9556962025316456,1.3888888888888888,0.0,0.0,0.0
fake news,Mar,@mart_Espana,10:04 AM - 28 Mar 2019,3,3,3,"#KING_of_KSASome Arabs follow rumors like Sheep's  without a Dog to take care of them..!!!You, the owner of this fake news; wehere is the evidence of the credibility of the alleged news?! pic.twitter.com/Z2fmm6B0po
",0.5468292905790847,0.986046511627907,1.0,0.03571428571428571,0.03571428571428571,0.02475525644856947
fake news,Bye Faux,@ByeFaux,9:51 AM - 28 Mar 2019,0,1,1,"It's not like we had some of the biggest news stories of the last decade unfold this weekend. I wonder why their ratings are down...... #FakeNews
",0.5645497224367902,0.952054794520548,1.2105263157894737,0.04,0.016129032258064516,0.011179793234837827
fake news,AFP Photo,@AFPphoto,6:30 AM - 28 Mar 2019,0,20,22," Roma in France seek protection after attacks sparked by fake news.  @Kenzotribou #AFPpic.twitter.com/BkScJlNcEp
",0.5944911182523068,0.9203539823008849,1.1578947368421053,0.06666666666666667,0.0625,0.04332169878499658
fake news,ithinkitmyway,@ithinkitmyway,9:45 AM - 28 Mar 2019,0,0,0,"Oye fake news peddler pic.twitter.com/ZA1cA2O0WL
",0.816227766016838,0.8163265306122449,1.263157894736842,0.4,0.2,0.13862943611198905
fake news,has donald trump stopped tweeting?,@hastrumpstopped,10:00 AM - 28 Mar 2019,0,0,0,"i know... you hoped these were fake news. pic.twitter.com/WjTPuJ3G0R
",0.617851130197758,0.8695652173913043,1.2105263157894737,0.1,0.09090909090909091,0.06301338005090412
fake news,Not Fake News,@onfbl,9:15 AM - 28 Mar 2019,0,0,0,"RT realDonaldTrump ""pic.twitter.com/OyuKlUZLuM""
",0.5,0.9583333333333334,1.0,0.0,0.0,0.0
fake news,Sandrita ,@sandraamiceli,10:39 AM - 28 Mar 2019,0,0,2,"Fake News pic.twitter.com/Yg17I7Qbye
",0.5,0.8108108108108109,0.95,0.0,0.0,0.0
fake news,The Admiral,@TheAdmi08552834,10:31 AM - 28 Mar 2019,0,0,0,"More Fake News !! pic.twitter.com/ZG1I8jcRgY
",0.5,0.8444444444444444,1.3157894736842106,0.0,0.0,0.0
fake news,Eng.Eco,@xlwow,9:31 AM - 28 Mar 2019,0,0,0,"#ArmenianGenocideFake news Coming from country did this!! pic.twitter.com/5LMIgvxcEh
",0.625,0.9058823529411765,1.1,0.1111111111111111,0.045454545454545456,0.03150669002545206
